x_error,y_error,theta_error,distance_error
-4.301338793659895714e+02,-1.053734285214705324e+03,-3.252640031656578223e+00,1.138143707101779682e+03
-4.321338793659895714e+02,-1.055734285214705324e+03,-2.642735405892756795e+00,1.140751756813770726e+03
-4.341338793659895714e+02,-1.057734285214705324e+03,-3.254556873256062133e+00,1.143360854381514628e+03
-4.361338793659895714e+02,-1.059734285214705324e+03,-3.866373985546623260e+00,1.145970992647872436e+03
-4.341338793659895714e+02,-1.061734285214705324e+03,-3.253232795552585266e+00,1.147062298924406605e+03
-4.361338793659895714e+02,-1.063734285214705324e+03,-3.865049849085517408e+00,1.149670992185185014e+03
-4.341338793659895714e+02,-1.065734285214705324e+03,-3.251917237959935925e+00,1.150765741537113399e+03
-4.361338793659895714e+02,-1.067734285214705324e+03,-2.642003734143904214e+00,1.153372994548504721e+03
-4.381338793659895714e+02,-1.069734285214705324e+03,-3.253816412695944571e+00,1.155981287570048835e+03
-4.401338793659895714e+02,-1.071734285214705324e+03,-3.865624824525786263e+00,1.158590613577734302e+03
-4.381338793659895714e+02,-1.073734285214705324e+03,-3.252509108839980456e+00,1.159683841179924912e+03
-4.401838793659895828e+02,-1.075684285214705369e+03,-2.642643080650993959e+00,1.162264397248562318e+03
-4.421838793659895828e+02,-1.077684285214705369e+03,-3.254447095403330437e+00,1.164873384437075401e+03
-4.441838793659895828e+02,-1.079684285214705369e+03,-3.866246913545327679e+00,1.167483393641301291e+03
-4.421838793659895828e+02,-1.081684285214705369e+03,-3.253147740725273795e+00,1.168574976649596238e+03
-4.441838793659895828e+02,-1.083684285214705369e+03,-3.864947500495018673e+00,1.171183567469219270e+03
-4.421838793659895828e+02,-1.085684285214705369e+03,-3.251856593921697680e+00,1.172278529332223798e+03
-4.441838793659895828e+02,-1.087684285214705369e+03,-2.641925797944689513e+00,1.174885706352598618e+03
-4.461838793659895828e+02,-1.089684285214705369e+03,-3.253721339515647237e+00,1.177493904718817248e+03
-4.481838793659895828e+02,-1.091684285214705369e+03,-3.865512768075924477e+00,1.180103117658914698e+03
-4.461838793659895828e+02,-1.093684285214705369e+03,-3.252438143106335389e+00,1.181196583948533544e+03
-4.481838793659895828e+02,-1.095684285214705369e+03,-2.642499026421900155e+00,1.183804393719675090e+03
-4.501838793659895828e+02,-1.097684285214705369e+03,-3.254286313998270508e+00,1.186413214376985252e+03
-4.521838793659895828e+02,-1.099684285214705369e+03,-3.866069554680613418e+00,1.189023039266545538e+03
-4.501838793659895828e+02,-1.101684285214705369e+03,-3.253010976490836370e+00,1.190115032057846065e+03
-4.521838793659895828e+02,-1.103684285214705369e+03,-3.864794158384317946e+00,1.192723464256644547e+03
-4.501838793659895828e+02,-1.105684285214705369e+03,-3.251743550227986113e+00,1.193818773437478512e+03
-4.521838793659895828e+02,-1.107684285214705369e+03,-2.641796177097134546e+00,1.196425817370257391e+03
-4.541838793659895828e+02,-1.109684285214705369e+03,-3.253575288188503833e+00,1.199033864879725343e+03
-4.561838793659895828e+02,-1.111684285214705369e+03,-3.865350431578405299e+00,1.201642909431389398e+03
-4.541838793659895828e+02,-1.113684285214705369e+03,-3.252315522451722174e+00,1.202736747343378056e+03
-4.562338793659895941e+02,-1.115634285214705415e+03,-2.642414217870994619e+00,1.205317058299544442e+03
-4.582338793659895941e+02,-1.117634285214705415e+03,-3.254185267324536390e+00,1.207925777391222709e+03
-4.602338793659895941e+02,-1.119634285214705415e+03,-3.865952411969456826e+00,1.210535483306669903e+03
-4.582338793659895941e+02,-1.121634285214705415e+03,-3.252932882356015742e+00,1.211627730768781703e+03
-4.602338793659895941e+02,-1.123634285214705415e+03,-3.864699968776134753e+00,1.214236068738789527e+03
-4.582338793659895941e+02,-1.125634285214705415e+03,-3.251688128977153536e+00,1.215331572966663771e+03
-4.602338793659895941e+02,-1.127634285214705415e+03,-2.641724661986201816e+00,1.217938547262524253e+03
-4.622338793659895941e+02,-1.129634285214705415e+03,-3.253487818462067693e+00,1.220546507744080373e+03
-4.642338793659895941e+02,-1.131634285214705415e+03,-3.865247145210586766e+00,1.223155448103221943e+03
-4.622338793659895941e+02,-1.133634285214705415e+03,-3.252250454092176390e+00,1.224249505553499603e+03
-4.642338793659895941e+02,-1.135634285214705415e+03,-2.642279236930487052e+00,1.226857092128627301e+03
-4.662338793659895941e+02,-1.137634285214705415e+03,-3.254034703176653665e+00,1.229465655138293869e+03
-4.682338793659895941e+02,-1.139634285214705415e+03,-3.865786399119753636e+00,1.232075188380545342e+03
-4.662338793659895941e+02,-1.141634285214705415e+03,-3.252804645869344924e+00,1.233167819660548503e+03
-4.682338793659895941e+02,-1.143634285214705415e+03,-3.864556283413774551e+00,1.235776008872430793e+03
-4.662338793659895941e+02,-1.145634285214705415e+03,-3.251581953945137826e+00,1.236871838845104094e+03
-4.682338793659895941e+02,-1.147634285214705415e+03,-2.641603038889410726e+00,1.239478688153367102e+03
-4.702338793659895941e+02,-1.149634285214705415e+03,-3.253350879166565512e+00,1.242086507069742993e+03
-4.722338793659895941e+02,-1.151634285214705415e+03,-3.865095020398322312e+00,1.244695289499818728e+03
-4.702338793659895941e+02,-1.153634285214705415e+03,-3.252135316268475407e+00,1.245789695464861325e+03
-4.721838793659895828e+02,-1.155584285214705460e+03,-2.642126987805484717e+00,1.248331949510344430e+03
-4.741838793659895828e+02,-1.157584285214705460e+03,-3.253867489065320751e+00,1.250940337836549133e+03
-4.761838793659895828e+02,-1.159584285214705460e+03,-3.865604347160124910e+00,1.253549680501312423e+03
-4.741838793659895828e+02,-1.161584285214705460e+03,-3.252658979178396415e+00,1.254642739232303256e+03
-4.761838793659895828e+02,-1.163584285214705460e+03,-2.642665302103985425e+00,1.257250760893251709e+03
-4.781838793659895828e+02,-1.165584285214705460e+03,-3.254398492348718808e+00,1.259859733631082918e+03
-4.801838793659895828e+02,-1.167584285214705460e+03,-3.866128094588028752e+00,1.262469651549416767e+03
-4.781838793659895828e+02,-1.169584285214705460e+03,-3.253196957126229805e+00,1.263561325265497544e+03
-4.801838793659895828e+02,-1.171584285214705460e+03,-3.864926508949448447e+00,1.266169931472479448e+03
-4.781838793659895828e+02,-1.173584285214705460e+03,-3.252002442827235384e+00,1.267264730428657685e+03
-4.801838793659895828e+02,-1.175584285214705460e+03,-2.642001451238338738e+00,1.269872028846505827e+03
-4.821838793659895828e+02,-1.177584285214705460e+03,-3.253727393738985008e+00,1.272480271872638468e+03
-4.841838793659895828e+02,-1.179584285214705460e+03,-3.865449814399561479e+00,1.275089453710360885e+03
-4.821838793659895828e+02,-1.181584285214705460e+03,-3.252539688118821992e+00,1.276182869571121273e+03
-4.841838793659895828e+02,-1.183584285214705460e+03,-2.642531573674532730e+00,1.278790752721141871e+03
-4.861838793659895828e+02,-1.185584285214705460e+03,-3.254250446191481405e+00,1.281399571524599423e+03
-4.881838793659895828e+02,-1.187584285214705460e+03,-3.865965849302587465e+00,1.284009320278380983e+03
-4.861838793659895828e+02,-1.189584285214705460e+03,-3.253069476681478722e+00,1.285101371948977885e+03
-4.881838793659895828e+02,-1.191584285214705460e+03,-3.864784829066665317e+00,1.287709830995891480e+03
-4.861838793659895828e+02,-1.193584285214705460e+03,-3.251895292942571736e+00,1.288804954392580839e+03
-4.881338793659895714e+02,-1.195534285214705505e+03,-2.641858893084288340e+00,1.291346936848780160e+03
-4.901338793659895714e+02,-1.197534285214705505e+03,-3.253570838451379288e+00,1.293955016206919709e+03
-4.921338793659895714e+02,-1.199534285214705505e+03,-3.865279376858032467e+00,1.296564019485876543e+03
-4.901338793659895714e+02,-1.201534285214705505e+03,-3.252403234808873833e+00,1.297657835582542020e+03
-4.921338793659895714e+02,-1.203534285214705505e+03,-2.642381237974950281e+00,1.300265561686185038e+03
-4.941338793659895714e+02,-1.205534285214705505e+03,-3.254086341414828443e+00,1.302874208650019000e+03
-4.961338793659895714e+02,-1.207534285214705505e+03,-3.865788087789908012e+00,1.305483770953793282e+03
-4.941338793659895714e+02,-1.209534285214705505e+03,-3.252925247159777378e+00,1.306576242646073297e+03
-4.961338793659895714e+02,-1.211534285214705505e+03,-3.864626942327712200e+00,1.309184536459797073e+03
-4.941338793659895714e+02,-1.213534285214705505e+03,-3.251770715515850618e+00,1.310280028134768145e+03
-4.961338793659895714e+02,-1.215534285214705505e+03,-2.641741868097430945e+00,1.312887057132932114e+03
-4.981338793659895714e+02,-1.217534285214705505e+03,-3.253440181398310038e+00,1.315495000919993799e+03
-5.001338793659895714e+02,-1.219534285214705505e+03,-3.865135197550313428e+00,1.318103854066065878e+03
-4.981338793659895714e+02,-1.221534285214705505e+03,-3.252292009324408539e+00,1.319198003230452059e+03
-5.001338793659895714e+02,-1.223534285214705505e+03,-2.642256490480854758e+00,1.321805600073450478e+03
-5.021338793659895714e+02,-1.225534285214705505e+03,-3.253948180248605659e+00,1.324414103309028178e+03
-5.041338793659895714e+02,-1.227534285214705505e+03,-3.865636620376233346e+00,1.327023507592152782e+03
-5.021338793659895714e+02,-1.229534285214705505e+03,-3.252806302273648420e+00,1.328116332000165812e+03
-5.041338793659895714e+02,-1.231534285214705505e+03,-3.864494691106515223e+00,1.330724488383639027e+03
-5.021338793659895714e+02,-1.233534285214705505e+03,-3.251670774222148452e+00,1.331820282773652707e+03
-5.040838793659895600e+02,-1.235484285214705324e+03,-2.641608083182102273e+00,1.334362011018433122e+03
-5.060838793659895600e+02,-1.237484285214705324e+03,-3.253293276296845615e+00,1.336969801120234479e+03
-5.080838793659895600e+02,-1.239484285214705324e+03,-3.864975276410358873e+00,1.339578486601588565e+03
-5.060838793659895600e+02,-1.241484285214705324e+03,-3.252163901419472758e+00,1.340673011360039709e+03
-5.080838793659895600e+02,-1.243484285214705324e+03,-2.642115366586041070e+00,1.343280460681059594e+03
-5.100838793659895600e+02,-1.245484285214705324e+03,-3.253794143135965378e+00,1.345888802504071236e+03
-5.120838793659895600e+02,-1.247484285214705324e+03,-3.865469771965300616e+00,1.348498031650089388e+03
-5.100838793659895600e+02,-1.249484285214705324e+03,-3.252670857391993131e+00,1.349591250337508882e+03
-5.120838793659895600e+02,-1.251484285214705324e+03,-2.642615958271433918e+00,1.352199251458853269e+03
-5.140838793659895600e+02,-1.253484285214705324e+03,-3.254288415217172936e+00,1.354808137082223993e+03
-5.160838793659895600e+02,-1.255484285214705324e+03,-3.865957768775557746e+00,1.357417902107721829e+03
-5.140838793659895600e+02,-1.257484285214705324e+03,-3.253171157186466544e+00,1.358509831611801019e+03
-5.160838793659895600e+02,-1.259484285214705324e+03,-3.864840465929237023e+00,1.361118376646295246e+03
-5.140838793659895600e+02,-1.261484285214705324e+03,-3.252059972642307173e+00,1.362213212704839862e+03
-5.160838793659895600e+02,-1.263484285214705324e+03,-2.641998746819209654e+00,1.364820541143034006e+03
-5.180838793659895600e+02,-1.265484285214705324e+03,-3.253664930792722121e+00,1.367428748485378037e+03
-5.200838793659895600e+02,-1.267484285214705324e+03,-3.865328064656202933e+00,1.370037829712234497e+03
-5.180838793659895600e+02,-1.269484285214705324e+03,-3.252559640431136323e+00,1.371131378266140018e+03
-5.200838793659895600e+02,-1.271484285214705324e+03,-2.642492246429180014e+00,1.373739250776626704e+03
-5.220838793659895600e+02,-1.273484285214705324e+03,-3.254152304843978882e+00,1.376347994434056545e+03
-5.240338793659896055e+02,-1.275434285214705369e+03,-3.865789596659395144e+00,1.378892353530367018e+03
-5.220338793659896055e+02,-1.277434285214705369e+03,-3.253033017653299552e+00,1.379984682613509904e+03
-5.240338793659896055e+02,-1.279434285214705369e+03,-3.864690097996972717e+00,1.382593069889413528e+03
-5.220338793659896055e+02,-1.281434285214705369e+03,-3.251939448515678066e+00,1.383688259157252332e+03
-5.240338793659896055e+02,-1.283434285214705369e+03,-2.641865994483822533e+00,1.386295448736650087e+03
-5.260338793659896055e+02,-1.285434285214705369e+03,-3.253520043747811563e+00,1.388903504152204505e+03
-5.280338793659896055e+02,-1.287434285214705369e+03,-3.865171135649814627e+00,1.391512420535510728e+03
-5.260338793659896055e+02,-1.289434285214705369e+03,-3.252432182888660428e+00,1.392606339971203397e+03
-5.280338793659896055e+02,-1.291434285214705369e+03,-2.642352746840692213e+00,1.395214066294600343e+03
-5.300338793659896055e+02,-1.293434285214705369e+03,-3.254000854778695384e+00,1.397822650927018003e+03
-5.320338793659896055e+02,-1.295434285214705369e+03,-3.865646045736291114e+00,1.400432089072140343e+03
-5.300338793659896055e+02,-1.297434285214705369e+03,-3.252918646480437381e+00,1.401524754589212989e+03
-5.320338793659896055e+02,-1.299434285214705369e+03,-3.864563792079850568e+00,1.404133010218290110e+03
-5.300338793659896055e+02,-1.301434285214705369e+03,-3.251842141642343975e+00,1.405228491031999965e+03
-5.320338793659896055e+02,-1.303434285214705369e+03,-2.641756753348663445e+00,1.407835567339593126e+03
-5.340338793659896055e+02,-1.305434285214705369e+03,-3.253398958015778497e+00,1.410443496679224381e+03
-5.360338793659896055e+02,-1.307434285214705369e+03,-3.865038294277177933e+00,1.413052274327825216e+03
-5.340338793659896055e+02,-1.309434285214705369e+03,-3.252327984361229163e+00,1.414146502879540549e+03
-5.360338793659896055e+02,-1.311434285214705369e+03,-2.642236792889803620e+00,1.416754108610508865e+03
-5.380338793659896055e+02,-1.313434285214705369e+03,-3.253873233246778351e+00,1.419362560068103448e+03
-5.399838793659895373e+02,-1.315384285214705415e+03,-3.865487668838003099e+00,1.421906610071471960e+03
-5.379838793659895373e+02,-1.317384285214705415e+03,-3.252788493386572721e+00,1.422999651928397270e+03
-5.399838793659895373e+02,-1.319384285214705415e+03,-3.864422128869811068e+00,1.425607758833636126e+03
-5.379838793659895373e+02,-1.321384285214705415e+03,-3.251728530174998966e+00,1.426703572459975703e+03
-5.399838793659895373e+02,-1.323384285214705415e+03,-2.641631632063782931e+00,1.429310517812130456e+03
-5.419838793659895373e+02,-1.325384285214705415e+03,-3.253262412222499123e+00,1.431918303880044277e+03
-5.439838793659895373e+02,-1.327384285214705415e+03,-3.864890408620161644e+00,1.434526926078777251e+03
-5.419838793659895373e+02,-1.329384285214705415e+03,-3.252207811060792153e+00,1.435621504181523733e+03
-5.439838793659895373e+02,-1.331384285214705415e+03,-2.642105279778024673e+00,1.438228972009235804e+03
-5.459838793659895373e+02,-1.333384285214705415e+03,-3.253730463924358496e+00,1.440837273457716265e+03
-5.479838793659895373e+02,-1.335384285214705415e+03,-3.865352901195535651e+00,1.443446404007917863e+03
-5.459838793659895373e+02,-1.337384285214705415e+03,-3.252681174113511986e+00,1.444539761608099070e+03
-5.479838793659895373e+02,-1.339384285214705415e+03,-2.642573089413548182e+00,1.447147744884780877e+03
-5.499838793659895373e+02,-1.341384285214705415e+03,-3.254192756573588419e+00,1.449756554799263313e+03
-5.519838793659895373e+02,-1.343384285214705415e+03,-3.865809713022948735e+00,1.452366186897007083e+03
-5.499838793659895373e+02,-1.345384285214705415e+03,-3.253148728056432404e+00,1.453458338744233515e+03
-5.519838793659895373e+02,-1.347384285214705415e+03,-3.864765644442555548e+00,1.456066830582810098e+03
-5.499838793659895373e+02,-1.349384285214705415e+03,-3.252110005185459229e+00,1.457161698901966247e+03
-5.519838793659895373e+02,-1.351384285214705415e+03,-2.641996394209940036e+00,1.459769053448245813e+03
-5.539838793659895373e+02,-1.353384285214705415e+03,-3.253610578970761225e+00,1.462377229740503708e+03
-5.559338793659895828e+02,-1.355384285214705415e+03,-3.865190519542154313e+00,1.464967248382671642e+03
-5.539338793659895828e+02,-1.357384285214705415e+03,-3.252545431940466081e+00,1.466060994794313274e+03
-5.559338793659895828e+02,-1.359384285214705415e+03,-2.642426493319092629e+00,1.468668823498209349e+03
-5.579338793659895828e+02,-1.361384285214705415e+03,-3.254035385058569929e+00,1.471277467296341456e+03
-5.599338793659895828e+02,-1.363384285214705415e+03,-3.865641643992245413e+00,1.473886921860784923e+03
-5.579338793659895828e+02,-1.365384285214705415e+03,-3.253006984650860467e+00,1.474979477842201959e+03
-5.599338793659895828e+02,-1.367384285214705415e+03,-3.864613203070009995e+00,1.477587808799861932e+03
-5.579338793659895828e+02,-1.369384285214705415e+03,-3.251983734702704076e+00,1.478683040525376555e+03
-5.599338793659895828e+02,-1.371384285214705415e+03,-2.641859425790343607e+00,1.481290250759686614e+03
-5.619338793659895828e+02,-1.373384285214705415e+03,-3.253462989242448700e+00,1.483898271329277350e+03
-5.639338793659895828e+02,-1.375384285214705415e+03,-3.865063961566167272e+00,1.486507097969041070e+03
-5.619338793659895828e+02,-1.377384285214705415e+03,-3.252444738696651072e+00,1.487601140741608788e+03
